Time (BTJD),Normalised flux,batman model,GP model
2685.796535449039,1.000445,1.0,0.00034110608700754774
2685.7979243498658,1.0021276,1.0,0.00034016227267930077
2685.7993132506917,1.0008578,1.0,0.0003391519141502375
2685.8007021515186,1.0032032,1.0,0.00033807751592029867
2685.8020910528103,1.0030442,1.0,0.00033694180460197565
2685.8034799536367,1.0029927,1.0,0.00033574812446213187
2685.804868854464,0.9975363,1.0,0.00033450051967731653
2685.8062577557566,1.0004927,1.0,0.0003332034534060391
2685.8076466565835,1.0019248,1.0,0.0003318608814508739
2685.809035557411,0.99710757,1.0,0.0003304766377443258
2685.8104244587034,0.99774116,1.0,0.0003290546295047214
2685.811813359531,0.99805814,1.0,0.0003275979946091301
2685.8132022603577,1.0000341,1.0,0.00032610900495111395
2685.8145911611846,1.0008576,1.0,0.00032458926232625807
2685.815980062477,0.9994195,1.0,0.00032304014542416937
2685.8173689633045,1.000657,1.0,0.0003214630024741538
2685.818757864131,0.9985728,1.0,0.00031985896813080394
2685.820146764957,1.0015777,1.0,0.00031822903760381216
2685.82153566625,0.9992102,1.0,0.00031657386479855276
2685.8229245670773,1.0023819,1.0,0.0003148941390542781
2685.824313467904,1.0023506,1.0,0.00031319042090593996
2685.825702368731,0.9980001,1.0,0.00031146365273770904
2685.8270912700236,1.0021745,1.0,0.00030971509446042766
2685.828480170851,1.0033361,1.0,0.00030794567387615324
2685.829869071678,0.99643975,1.0,0.00030615665111954904
2685.831257972505,0.99950933,1.0,0.00030434971686843504
2685.832646873332,1.0029255,1.0,0.0003025258420767951
2685.8340357746247,0.9991458,1.0,0.00030068571400931887
2685.835424675452,0.9982389,1.0,0.00029883037877209695
2685.836813576279,0.9994067,1.0,0.000296960618003439
2685.8382024771063,1.0001174,1.0,0.00029507664556227553
2685.8395913779323,1.0032085,1.0,0.0002931783285844425
2685.8409802792244,1.0016094,1.0,0.00029126553738278993
2685.8423691800517,0.9987908,1.0,0.00028933871370195874
2685.8437580808786,0.99990237,1.0,0.00028739856633985816
2685.8451469817055,1.0028563,1.0,0.00028544549600573177
2685.846535882532,1.0015601,1.0,0.00028347982196086363
2685.8479247833584,1.0035243,1.0,0.000281502356446639
2685.849313684651,0.9987104,1.0,0.00027951439189788374
2685.8507025854783,1.000732,1.0,0.00027751779125440024
2685.852091486305,1.00092,1.0,0.00027551423397098596
2685.8534803871325,1.0016257,1.0,0.0002735053920888131
2685.8548692879594,1.0006683,1.0,0.00027149310348728584
2685.8562581887863,0.99937636,1.0,0.00026947947545430395
2685.8576470896132,1.001955,1.0,0.0002674666698365691
2685.859035990906,0.99872607,1.0,0.0002654567300883759
2685.860424891732,0.99828565,1.0,0.0002634518721056356
2685.8618137925587,1.0027038,1.0,0.0002614539511769376
2685.863202693386,0.9950448,1.0,0.00025946443878832604
2685.8645915942134,1.0008808,1.0,0.00025748489585963874
2685.8659804950403,0.9997384,1.0,0.0002555159688943931
2685.867369395867,1.0011684,1.0,0.0002535581100877593
2685.868758296694,0.9985691,1.0,0.00025161171194487686
2685.8701471975214,1.0020285,1.0,0.00024967720595014953
2685.8715360983483,1.0003331,1.0,0.0002477547924164547
2685.8729249996413,1.0012318,1.0,0.0002458449114661754
2685.874313900468,0.99943215,1.0,0.00024394812724337633
2685.875702801295,1.0008043,1.0,0.00024206513019153775
2685.8770917021225,0.99939996,1.0,0.00024019649828033174
2685.8784806029494,0.99844587,1.0,0.00023834281036427818
2685.879869503776,0.99804384,1.0,0.00023650439113720445
2685.8812584046022,1.000914,1.0,0.00023468103457124911
2685.882647305429,1.0010417,1.0,0.0002328720200883705
2685.8840362062565,0.9990915,1.0,0.00023107666526289705
2685.8854251070834,0.9997782,1.0,0.00022929439663577078
2685.8868140079103,0.99848056,1.0,0.00022752440590600997
2685.888202908737,0.9999889,1.0,0.0002257656255928442
2685.8895918095645,1.0024201,1.0,0.000224016581271691
2685.890980710391,0.9995602,1.0,0.00022227574433641983
2685.8923696112174,1.0004348,1.0,0.00022054194413967387
2685.8937585120443,1.0030816,1.0,0.00021881396723433255
2685.8951474128717,1.0014467,1.0,0.00021709071866338192
2685.8965363136986,1.0003341,1.0,0.0002153717052222337
2685.8979252145255,1.0000819,1.0,0.00021365678978635394
2685.899314115352,0.99968636,1.0,0.00021194588017325877
2685.9007030161783,1.0003622,1.0,0.0002102388059661564
2685.9020919170052,1.0017642,1.0,0.0002085352622003267
2685.903480817832,0.99729913,1.0,0.00020683499234341873
2685.9048697186595,0.99943393,1.0,0.00020513787801568206
2685.906258619487,1.0023801,1.0,0.00020344323470511405
2685.9076475203137,1.0004807,1.0,0.00020175015767853743
2685.9090364211406,1.0022448,1.0,0.0002000581134240509
2685.9104253219675,0.9994477,1.0,0.00019836679805917967
2685.911814222795,0.9998083,1.0,0.0001966762537648492
2685.9132031236218,0.9983963,1.0,0.00019498642400894717
2685.914592024449,0.9994881,1.0,0.00019329701826031886
2685.915980925276,1.0006006,1.0,0.00019160730581235796
2685.917369826103,1.0002376,1.0,0.00018991631633880068
2685.918758726464,1.0008819,1.0,0.00018822309531785208
2685.92014762729,1.0004338,1.0,0.0001865267167422413
2685.921536528117,0.9983873,1.0,0.00018482637341854513
2685.9229254289444,0.99774927,1.0,0.00018312121764196831
2685.9243143297713,1.0010298,1.0,0.00018140990572446114
2685.9257032305986,1.0004275,1.0,0.00017969053239252908
2685.9270921314255,0.9999174,1.0,0.00017796121446433943
2685.9284810322524,1.0007437,1.0,0.0001762201082278203
2685.9298699330793,1.0019944,1.0,0.00017446531953546618
2685.9312588339067,1.0015727,1.0,0.0001726951016474132
2685.9326477342684,1.0023457,1.0,0.0001709081206955343
2685.9340366350953,1.0032256,1.0,0.00016910346959164713
2685.9354255359212,1.0035988,1.0,0.0001672808452992669
2685.936814436748,1.0001198,1.0,0.0001654407743743036
2685.938203337575,1.0002127,1.0,0.0001635845603662478
2685.939592238401,0.9985271,1.0,0.000161713627511606
2685.940981139228,1.0023183,1.0,0.00015982928790059248
